area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c07;c08a;c09;c10;c11;c12;c13;c14;c18;c19;c20a;c21a;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;10150;021102;036;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2712;106,021044685888;010150021102;01015002110203608;010150021102036081;202306
1;10150;022801;049;01;1;2;2;1;2;2;1;2;2;2;2;2;2;3;3;3;3;2712;142,330490785662;010150022801;01015002280104901;010150022801049011;202306
1;10150;022801;049;02;1;2;2;1;2;2;1;2;2;2;2;2;2;3;3;3;3;2712;142,330490785662;010150022801;01015002280104902;010150022801049021;202306
1;10150;022801;049;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;142,330490785662;010150022801;01015002280104903;010150022801049031;202306
1;10150;022801;049;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;2712;142,330490785662;010150022801;01015002280104904;010150022801049041;202306
1;10150;022801;049;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2712;142,330490785662;010150022801;01015002280104905;010150022801049051;202306
1;10150;022801;049;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2712;142,330490785662;010150022801;01015002280104906;010150022801049061;202306
1;10150;022801;049;07;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2712;142,330490785662;010150022801;01015002280104907;010150022801049071;202306
1;10150;022902;036;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;114,947606134941;010150022902;01015002290203601;010150022902036011;202306
1;10150;022902;036;02;1;2;3;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2712;114,947606134941;010150022902;01015002290203602;010150022902036021;202306
1;10150;022902;036;03;1;3;3;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2712;114,947606134941;010150022902;01015002290203603;010150022902036031;202306
1;10150;022902;036;04;1;1;2;1;1;2;2;2;2;2;2;2;2;3;3;3;2;2712;114,947606134941;010150022902;01015002290203604;010150022902036041;202306
1;10150;022902;036;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;114,947606134941;010150022902;01015002290203605;010150022902036051;202306
1;10150;022902;036;06;1;2;2;3;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;114,947606134941;010150022902;01015002290203606;010150022902036061;202306
1;10150;022902;036;07;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2712;114,947606134941;010150022902;01015002290203607;010150022902036071;202306
1;10150;024701;049;01;1;2;2;1;3;3;2;2;3;2;3;3;2;3;3;2;3;2712;49,9797401244474;010150024701;01015002470104901;010150024701049011;202306
1;10150;024701;049;03;1;2;3;3;3;2;3;3;3;2;3;3;3;3;3;3;3;2712;49,9797401244474;010150024701;01015002470104903;010150024701049031;202306
1;10150;024701;049;04;1;2;3;1;3;2;2;2;1;2;1;3;2;2;2;2;2;2712;49,9797401244474;010150024701;01015002470104904;010150024701049041;202306
1;10150;024701;049;06;1;2;2;1;3;2;2;3;2;2;3;2;3;2;2;2;3;2712;49,9797401244474;010150024701;01015002470104906;010150024701049061;202306
1;10150;024701;049;07;1;3;2;2;2;3;2;2;3;3;3;3;2;2;2;2;2;2712;49,9797401244474;010150024701;01015002470104907;010150024701049071;202306
1;10150;024701;049;08;1;3;3;1;3;2;3;3;3;2;3;3;3;2;2;3;3;2712;49,9797401244474;010150024701;01015002470104908;010150024701049081;202306
1;10150;024701;049;10;1;2;3;2;3;2;3;3;3;3;3;3;3;3;3;2;2;2712;49,9797401244474;010150024701;01015002470104910;010150024701049101;202306
1;10150;025101;036;01;1;3;3;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2711;170,91666065779;010150025101;01015002510103601;010150025101036011;202306
1;10150;025101;036;02;1;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2711;170,91666065779;010150025101;01015002510103602;010150025101036021;202306
1;10150;025101;036;03;1;2;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2711;170,91666065779;010150025101;01015002510103603;010150025101036031;202306
1;10150;025101;036;04;1;2;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2711;170,91666065779;010150025101;01015002510103604;010150025101036041;202306
1;10150;025101;036;05;1;2;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2711;170,91666065779;010150025101;01015002510103605;010150025101036051;202306
1;10150;025101;036;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;170,91666065779;010150025101;01015002510103606;010150025101036061;202306
1;10150;025101;036;07;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;170,91666065779;010150025101;01015002510103607;010150025101036071;202306
1;10150;025901;049;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;70,1764619396081;010150025901;01015002590104901;010150025901049011;202306
1;10150;025901;049;02;1;2;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2712;70,1764619396081;010150025901;01015002590104902;010150025901049021;202306
1;10150;025901;049;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2712;70,1764619396081;010150025901;01015002590104903;010150025901049031;202306
1;10150;025901;049;04;1;2;2;1;2;2;2;2;2;2;2;2;1;3;3;3;3;2712;70,1764619396081;010150025901;01015002590104904;010150025901049041;202306
1;10150;025901;049;06;1;3;3;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2712;70,1764619396081;010150025901;01015002590104906;010150025901049061;202306
1;10150;025901;049;08;1;3;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;70,1764619396081;010150025901;01015002590104908;010150025901049081;202306
1;10150;025901;049;09;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2712;70,1764619396081;010150025901;01015002590104909;010150025901049091;202306
1;10150;027702;035;01;1;2;2;2;3;1;2;3;2;2;3;2;3;2;3;2;3;2713;59,6925656306598;010150027702;01015002770203501;010150027702035011;202306
1;10150;027702;035;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2713;59,6925656306598;010150027702;01015002770203502;010150027702035021;202306
1;10150;027702;035;03;1;2;3;2;3;2;3;3;3;2;2;3;3;2;2;2;2;2713;59,6925656306598;010150027702;01015002770203503;010150027702035031;202306
1;10150;027702;035;04;1;3;2;2;3;2;2;2;3;2;2;2;3;2;2;3;3;2713;59,6925656306598;010150027702;01015002770203504;010150027702035041;202306
1;10150;027702;035;05;1;2;2;2;2;3;2;2;3;2;3;2;2;2;2;2;3;2713;59,6925656306598;010150027702;01015002770203505;010150027702035051;202306
1;10150;027702;035;06;1;2;3;3;2;3;3;2;3;3;2;2;3;2;2;3;2;2713;59,6925656306598;010150027702;01015002770203506;010150027702035061;202306
1;10150;027702;035;07;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;59,6925656306598;010150027702;01015002770203507;010150027702035071;202306
1;10150;027903;035;01;1;2;2;2;2;3;2;2;2;2;2;2;2;1;1;3;2;2712;455,168894152687;010150027903;01015002790303501;010150027903035011;202306
1;10150;027903;035;02;1;3;2;1;1;1;1;1;1;2;2;3;3;3;3;3;2;2712;455,168894152687;010150027903;01015002790303502;010150027903035021;202306
1;10150;027903;035;03;1;3;3;2;3;2;2;3;2;2;3;2;3;3;2;3;3;2712;455,168894152687;010150027903;01015002790303503;010150027903035031;202306
1;10150;027903;035;04;1;2;2;2;2;2;1;1;2;2;2;2;2;3;3;3;3;2712;455,168894152687;010150027903;01015002790303504;010150027903035041;202306
1;10150;027903;035;05;1;3;1;3;1;2;2;1;1;2;2;2;2;3;1;2;2;2712;455,168894152687;010150027903;01015002790303505;010150027903035051;202306
1;10150;027903;035;06;1;1;1;2;2;3;2;3;3;2;2;3;2;3;2;3;3;2712;455,168894152687;010150027903;01015002790303506;010150027903035061;202306
1;10150;027903;035;07;1;2;2;1;2;1;1;2;2;2;2;3;2;3;2;2;2;2712;455,168894152687;010150027903;01015002790303507;010150027903035071;202306
1;10150;029101;035;01;1;2;3;1;3;2;3;3;2;3;2;3;3;2;3;3;3;2711;72,3269743870489;010150029101;01015002910103501;010150029101035011;202306
1;10150;029101;035;02;1;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;1;2711;72,3269743870489;010150029101;01015002910103502;010150029101035021;202306
1;10150;029101;035;03;1;2;2;3;3;3;2;3;2;3;2;3;2;3;2;3;3;2711;72,3269743870489;010150029101;01015002910103503;010150029101035031;202306
1;10150;029101;035;04;1;3;3;3;1;3;3;3;3;3;2;3;2;3;3;3;3;2711;72,3269743870489;010150029101;01015002910103504;010150029101035041;202306
1;10150;029101;035;05;1;3;3;2;3;3;1;2;1;2;2;2;2;3;3;3;3;2711;72,3269743870489;010150029101;01015002910103505;010150029101035051;202306
1;10150;029101;035;06;1;2;3;2;3;3;2;3;2;3;3;2;2;3;2;3;3;2711;72,3269743870489;010150029101;01015002910103506;010150029101035061;202306
1;10150;029101;035;07;1;2;1;2;1;2;2;2;2;2;2;3;3;3;2;3;3;2711;72,3269743870489;010150029101;01015002910103507;010150029101035071;202306
1;10150;029802;049;01;1;3;3;1;2;2;1;2;2;3;2;2;2;1;2;2;2;2711;84,4195416491023;010150029802;01015002980204901;010150029802049011;202306
1;10150;029802;049;03;1;2;3;2;3;2;2;1;2;2;3;2;1;1;2;2;2;2711;84,4195416491023;010150029802;01015002980204903;010150029802049031;202306
1;10150;029802;049;04;1;2;3;1;2;3;3;1;2;3;2;1;2;2;2;2;2;2711;84,4195416491023;010150029802;01015002980204904;010150029802049041;202306
1;10150;029802;049;05;1;2;3;1;3;2;2;2;3;2;2;2;2;2;2;2;2;2711;84,4195416491023;010150029802;01015002980204905;010150029802049051;202306
1;10150;029802;049;06;1;2;2;2;3;2;2;1;2;1;2;3;2;2;2;2;2;2711;84,4195416491023;010150029802;01015002980204906;010150029802049061;202306
1;10150;029802;049;07;1;2;3;1;2;2;2;2;3;2;3;2;1;1;2;2;1;2711;84,4195416491023;010150029802;01015002980204907;010150029802049071;202306
1;10150;029802;049;08;1;2;2;1;1;2;2;3;2;2;2;3;2;3;3;2;2;2711;84,4195416491023;010150029802;01015002980204908;010150029802049081;202306
1;10150;030601;049;01;1;2;2;3;2;2;2;2;2;2;2;2;2;2;3;3;3;2712;91,3586501946512;010150030601;01015003060104901;010150030601049011;202306
1;10150;030601;049;02;1;2;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2712;91,3586501946512;010150030601;01015003060104902;010150030601049021;202306
1;10150;030601;049;03;1;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2712;91,3586501946512;010150030601;01015003060104903;010150030601049031;202306
1;10150;030601;049;04;1;3;3;1;2;2;2;2;2;2;2;2;2;2;3;3;3;2712;91,3586501946512;010150030601;01015003060104904;010150030601049041;202306
1;10150;030601;049;05;1;2;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2712;91,3586501946512;010150030601;01015003060104905;010150030601049051;202306
1;10150;030601;049;09;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;91,3586501946512;010150030601;01015003060104909;010150030601049091;202306
1;10150;030601;049;10;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;91,3586501946512;010150030601;01015003060104910;010150030601049101;202306
1;10150;031301;049;02;1;2;2;2;2;2;2;2;2;2;2;3;3;2;3;3;3;2713;68,0706089719052;010150031301;01015003130104902;010150031301049021;202306
1;10150;031301;049;03;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;68,0706089719052;010150031301;01015003130104903;010150031301049031;202306
1;10150;031301;049;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2713;68,0706089719052;010150031301;01015003130104904;010150031301049041;202306
1;10150;031301;049;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2713;68,0706089719052;010150031301;01015003130104906;010150031301049061;202306
1;10150;031301;049;07;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2713;68,0706089719052;010150031301;01015003130104907;010150031301049071;202306
1;10150;031301;049;08;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2713;68,0706089719052;010150031301;01015003130104908;010150031301049081;202306
1;10150;031301;049;10;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2713;68,0706089719052;010150031301;01015003130104910;010150031301049101;202306
1;10150;032102;049;01;1;2;2;2;3;1;2;2;2;1;2;3;3;2;2;3;2;2712;115,725570645145;010150032102;01015003210204901;010150032102049011;202306
1;10150;032102;049;03;1;2;2;1;3;2;2;2;2;3;3;3;3;3;3;2;2;2712;115,725570645145;010150032102;01015003210204903;010150032102049031;202306
1;10150;032102;049;04;1;2;2;2;2;2;2;2;2;3;3;3;3;2;3;3;3;2712;115,725570645145;010150032102;01015003210204904;010150032102049041;202306
1;10150;032102;049;05;1;2;2;1;2;2;2;2;2;2;2;2;3;2;3;3;3;2712;115,725570645145;010150032102;01015003210204905;010150032102049051;202306
1;10150;032102;049;07;1;3;3;3;3;1;2;3;3;3;3;3;2;3;3;3;3;2712;115,725570645145;010150032102;01015003210204907;010150032102049071;202306
1;10150;032102;049;09;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;115,725570645145;010150032102;01015003210204909;010150032102049091;202306
1;10150;032102;049;09;2;2;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;2712;115,725570645145;010150032102;01015003210204909;010150032102049092;202306
1;10150;032102;049;10;1;3;2;2;2;2;1;2;1;1;2;2;2;3;2;3;3;2712;115,725570645145;010150032102;01015003210204910;010150032102049101;202306
1;10150;033002;035;01;1;2;2;1;2;2;2;3;3;3;2;3;3;2;3;2;2;2711;85,7402146693911;010150033002;01015003300203501;010150033002035011;202306
1;10150;033002;035;02;1;2;1;2;2;2;2;2;2;3;1;3;2;3;3;3;3;2711;85,7402146693911;010150033002;01015003300203502;010150033002035021;202306
1;10150;033002;035;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;85,7402146693911;010150033002;01015003300203503;010150033002035031;202306
1;10150;033002;035;04;1;2;2;3;3;3;1;2;2;2;2;2;2;2;2;3;3;2711;85,7402146693911;010150033002;01015003300203504;010150033002035041;202306
1;10150;033002;035;07;1;2;2;1;2;2;3;3;3;2;2;2;2;3;2;3;3;2711;85,7402146693911;010150033002;01015003300203507;010150033002035071;202306
1;10150;033002;035;08;1;2;2;2;2;2;3;2;2;2;1;3;3;3;3;3;3;2711;85,7402146693911;010150033002;01015003300203508;010150033002035081;202306
1;10150;034301;042;01;1;2;3;1;3;3;3;3;3;3;2;3;2;3;3;2;2;2712;363,388082157428;010150034301;01015003430104201;010150034301042011;202306
1;10150;034301;042;02;1;2;2;1;2;3;2;2;2;2;3;3;3;3;2;3;2;2712;363,388082157428;010150034301;01015003430104202;010150034301042021;202306
1;10150;034301;042;03;1;2;2;1;2;2;2;3;3;3;3;3;3;3;3;2;2;2712;363,388082157428;010150034301;01015003430104203;010150034301042031;202306
1;10150;034301;042;04;1;3;2;1;3;2;3;2;2;2;2;3;3;2;3;3;1;2712;363,388082157428;010150034301;01015003430104204;010150034301042041;202306
1;10150;034301;042;05;1;3;3;2;3;3;3;2;3;3;3;3;3;3;2;2;2;2712;363,388082157428;010150034301;01015003430104205;010150034301042051;202306
1;10150;034301;042;06;1;2;2;1;3;3;3;3;3;3;3;3;3;3;2;2;2;2712;363,388082157428;010150034301;01015003430104206;010150034301042061;202306
1;10150;034301;042;07;1;2;2;1;3;2;2;2;2;3;3;2;2;3;2;2;2;2712;363,388082157428;010150034301;01015003430104207;010150034301042071;202306
1;10150;035801;049;02;1;3;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;116,728699409411;010150035801;01015003580104902;010150035801049021;202306
1;10150;035801;049;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2713;116,728699409411;010150035801;01015003580104904;010150035801049041;202306
1;10150;035801;049;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2713;116,728699409411;010150035801;01015003580104906;010150035801049061;202306
1;10150;035801;049;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;116,728699409411;010150035801;01015003580104908;010150035801049081;202306
1;10150;036203;036;01;1;3;2;3;3;2;2;3;3;2;2;2;2;3;2;2;2;2713;303,463432115223;010150036203;01015003620303601;010150036203036011;202306
1;10150;036203;036;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;303,463432115223;010150036203;01015003620303602;010150036203036021;202306
1;10150;036203;036;03;1;3;1;3;3;2;2;2;3;2;2;2;2;3;2;3;3;2713;303,463432115223;010150036203;01015003620303603;010150036203036031;202306
1;10150;036203;036;04;1;2;1;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2713;303,463432115223;010150036203;01015003620303604;010150036203036041;202306
1;10150;036203;036;05;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2713;303,463432115223;010150036203;01015003620303605;010150036203036051;202306
1;10150;036203;036;06;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;2713;303,463432115223;010150036203;01015003620303606;010150036203036061;202306
1;10150;036203;036;07;1;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2713;303,463432115223;010150036203;01015003620303607;010150036203036071;202306
1;10150;036602;049;01;1;2;2;2;3;2;2;3;2;3;3;2;2;1;2;2;2;2711;42,2791018289876;010150036602;01015003660204901;010150036602049011;202306
1;10150;036602;049;02;1;2;3;1;3;3;2;2;1;2;3;2;2;2;3;2;2;2711;42,2791018289876;010150036602;01015003660204902;010150036602049021;202306
1;10150;036602;049;03;1;2;3;1;3;3;2;2;3;2;2;1;2;3;3;3;2;2711;42,2791018289876;010150036602;01015003660204903;010150036602049031;202306
1;10150;036602;049;05;1;2;3;1;2;2;3;1;1;1;2;2;2;2;2;2;2;2711;42,2791018289876;010150036602;01015003660204905;010150036602049051;202306
1;10150;036602;049;06;1;2;3;1;2;2;2;3;2;2;3;2;2;2;2;2;2;2711;42,2791018289876;010150036602;01015003660204906;010150036602049061;202306
1;10150;036602;049;07;1;2;3;1;2;2;3;2;3;2;3;3;3;3;3;3;3;2711;42,2791018289876;010150036602;01015003660204907;010150036602049071;202306
1;10150;036602;049;08;1;2;3;1;2;3;2;3;2;1;2;3;2;3;3;2;3;2711;42,2791018289876;010150036602;01015003660204908;010150036602049081;202306
1;10150;037001;049;01;1;2;2;1;1;2;2;3;2;3;2;3;2;3;3;3;3;2711;112,42146930498;010150037001;01015003700104901;010150037001049011;202306
1;10150;037001;049;02;1;2;2;2;2;1;1;3;3;3;2;3;2;3;3;2;3;2711;112,42146930498;010150037001;01015003700104902;010150037001049021;202306
1;10150;037001;049;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;112,42146930498;010150037001;01015003700104903;010150037001049031;202306
1;10150;037001;049;08;1;2;2;2;1;1;1;2;2;2;2;2;2;3;3;3;3;2711;112,42146930498;010150037001;01015003700104908;010150037001049081;202306
1;10150;037001;049;09;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;112,42146930498;010150037001;01015003700104909;010150037001049091;202306
1;10150;037001;049;10;1;2;2;1;1;1;2;1;1;1;2;2;1;3;3;3;3;2711;112,42146930498;010150037001;01015003700104910;010150037001049101;202306
1;10150;037504;036;01;1;2;2;1;3;3;2;2;3;2;2;3;2;3;2;2;2;2712;47,2799575989207;010150037504;01015003750403601;010150037504036011;202306
1;10150;037504;036;02;1;2;3;1;2;3;2;2;3;2;2;2;2;3;2;2;2;2712;47,2799575989207;010150037504;01015003750403602;010150037504036021;202306
1;10150;037504;036;03;1;2;2;2;3;2;2;2;3;2;2;2;3;1;2;2;1;2712;47,2799575989207;010150037504;01015003750403603;010150037504036031;202306
1;10150;037504;036;04;1;2;3;2;2;3;3;2;3;2;3;2;3;3;2;2;2;2712;47,2799575989207;010150037504;01015003750403604;010150037504036041;202306
1;10150;037504;036;05;1;2;2;2;2;3;2;3;2;3;2;3;2;1;2;2;2;2712;47,2799575989207;010150037504;01015003750403605;010150037504036051;202306
1;10150;037504;036;06;1;2;2;2;3;3;2;3;2;3;3;3;3;1;3;2;2;2712;47,2799575989207;010150037504;01015003750403606;010150037504036061;202306
1;10150;037504;036;07;1;2;3;3;2;2;3;2;2;2;3;3;2;3;2;2;2;2712;47,2799575989207;010150037504;01015003750403607;010150037504036071;202306
1;10150;038302;042;01;1;2;2;2;3;2;1;2;1;2;2;3;2;3;3;3;3;2711;137,024523989472;010150038302;01015003830204201;010150038302042011;202306
1;10150;038302;042;02;1;2;1;1;2;3;2;2;2;3;2;2;2;2;2;2;2;2711;137,024523989472;010150038302;01015003830204202;010150038302042021;202306
1;10150;038302;042;03;1;2;3;1;2;2;2;3;2;2;3;2;3;1;2;2;2;2711;137,024523989472;010150038302;01015003830204203;010150038302042031;202306
1;10150;038302;042;04;1;2;3;1;2;2;3;2;1;2;2;3;2;3;3;2;2;2711;137,024523989472;010150038302;01015003830204204;010150038302042041;202306
1;10150;038302;042;05;1;2;3;2;2;2;1;2;3;1;1;2;2;3;3;2;2;2711;137,024523989472;010150038302;01015003830204205;010150038302042051;202306
1;10150;038302;042;06;1;2;3;1;2;1;2;3;2;2;2;3;2;1;2;2;2;2711;137,024523989472;010150038302;01015003830204206;010150038302042061;202306
1;10150;038302;042;07;1;2;2;2;2;2;2;1;3;2;2;2;2;3;3;3;2;2711;137,024523989472;010150038302;01015003830204207;010150038302042071;202306
1;10150;038502;035;01;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;74,7336771328229;010150038502;01015003850203501;010150038502035011;202306
1;10150;038502;035;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;74,7336771328229;010150038502;01015003850203502;010150038502035021;202306
1;10150;038502;035;04;1;3;3;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2713;74,7336771328229;010150038502;01015003850203504;010150038502035041;202306
1;10150;038502;035;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;74,7336771328229;010150038502;01015003850203505;010150038502035051;202306
1;10150;038502;035;06;1;3;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;74,7336771328229;010150038502;01015003850203506;010150038502035061;202306
1;10150;038502;035;07;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2713;74,7336771328229;010150038502;01015003850203507;010150038502035071;202306
1;10150;038502;035;09;1;2;2;3;3;2;2;2;2;2;2;2;2;3;3;3;3;2713;74,7336771328229;010150038502;01015003850203509;010150038502035091;202306
1;10150;039301;042;01;1;3;3;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2713;123,957629000845;010150039301;01015003930104201;010150039301042011;202306
1;10150;039301;042;02;1;3;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2713;123,957629000845;010150039301;01015003930104202;010150039301042021;202306
1;10150;039301;042;03;1;3;3;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2713;123,957629000845;010150039301;01015003930104203;010150039301042031;202306
1;10150;039301;042;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2713;123,957629000845;010150039301;01015003930104204;010150039301042041;202306
1;10150;039301;042;05;1;3;3;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2713;123,957629000845;010150039301;01015003930104205;010150039301042051;202306
1;10150;039301;042;06;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;123,957629000845;010150039301;01015003930104206;010150039301042061;202306
1;10150;039301;042;07;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;3;3;2713;123,957629000845;010150039301;01015003930104207;010150039301042071;202306
1;10150;039601;035;01;1;2;2;2;2;2;3;2;3;2;3;2;2;3;3;2;2;2713;211,992242971096;010150039601;01015003960103501;010150039601035011;202306
1;10150;039601;035;02;1;2;3;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2713;211,992242971096;010150039601;01015003960103502;010150039601035021;202306
1;10150;039601;035;03;1;2;3;1;3;2;2;3;2;2;3;2;2;2;2;3;3;2713;211,992242971096;010150039601;01015003960103503;010150039601035031;202306
1;10150;039601;035;04;1;2;3;2;2;3;2;2;3;2;3;2;3;3;2;2;3;2713;211,992242971096;010150039601;01015003960103504;010150039601035041;202306
1;10150;039601;035;05;1;2;3;1;3;2;2;2;2;3;2;2;2;3;2;2;3;2713;211,992242971096;010150039601;01015003960103505;010150039601035051;202306
1;10150;039601;035;06;1;2;3;2;3;2;3;2;2;2;3;2;2;3;2;3;3;2713;211,992242971096;010150039601;01015003960103506;010150039601035061;202306
1;10150;039601;035;08;1;2;2;2;3;3;3;2;3;2;2;2;3;3;3;2;3;2713;211,992242971096;010150039601;01015003960103508;010150039601035081;202306
1;10150;040601;036;01;1;2;2;1;1;1;1;1;2;1;1;2;2;3;3;2;3;2713;79,345820750343;010150040601;01015004060103601;010150040601036011;202306
1;10150;040601;036;02;1;2;2;1;2;3;2;2;2;2;2;2;2;1;2;2;2;2713;79,345820750343;010150040601;01015004060103602;010150040601036021;202306
1;10150;040601;036;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;79,345820750343;010150040601;01015004060103603;010150040601036031;202306
1;10150;040601;036;04;1;2;2;2;3;3;3;2;3;3;2;3;3;1;2;3;3;2713;79,345820750343;010150040601;01015004060103604;010150040601036041;202306
1;10150;040601;036;05;1;2;3;1;3;3;2;2;3;3;3;3;2;3;3;3;3;2713;79,345820750343;010150040601;01015004060103605;010150040601036051;202306
